time|position|velocity|acceleration|rotation|rotational velocity|sun|charge
9779|-3522577.475233333,-7627918.561891056,1956994.8486811416|5313.640376567402,-1811.249587988936,-1697.4831347145202|0,0,0|0,0,0|0,0,0|-0.9999981041695435,-0.001947217579015716,0|9.764373978838574
9780|-3519190.9209343507,-7629071.816658775,1955912.8831149368|5315.033473751704,-1808.2312452150545,-1698.2572386719596|0,0,0|0,0,0|0,0,0|-0.9999981037818284,-0.0019474166807659792,0|9.764513408094615
9781|-3515802.1282755453,-7630223.606360538,1954829.9925997164|5316.4260800356,-1805.2106038351726,-1699.0313865786704|0,0,0|0,0,0|0,0,0|-0.9999981033940737,-0.0019476157825161651,0|9.764652837405853
9782|-3512368.1563800154,-7631388.480177311,1953732.4510547451|5317.8358128374875,-1802.14938096613,-1699.8153785001582|0,0,0|0,0,0|0,0,0|-0.9999981030062793,-0.0019478148842662739,0|9.76479226677229
9783|-3508931.8848871263,-7632551.8465539105,1952633.9590398318|5319.245039910824,-1799.0857946981027,-1700.5994152614678|0,0,0|0,0,0|0,0,0|-0.9999981026184454,-0.0019480139860163052,0|9.764931696193926
9784|-3505493.3116755737,-7633713.702940334,1951534.5155689754|5320.653760081033,-1796.0198418883242,-1701.3834967457133|0,0,0|0,0,0|0,0,0|-0.9999981022305717,-0.0019482130877662594,0|9.765071125670762
9785|-3502052.434622526,-7634874.04678018,1950434.1196550378|5322.061972169208,-1792.9515193892562,-1702.1676228349327|0,0,0|0,0,0|0,0,0|-0.9999981018426585,-0.0019484121895161364,0|9.765210555202795
9786|-3498609.2516036346,-7636032.875510632,1949332.7703097407|5323.4696749920795,-1789.8808240485857,-1702.9517934100825|0,0,0|0,0,0|0,0,0|-0.9999981014547056,-0.0019486112912659361,0|9.765349984790028
9787|-3495163.7604930145,-7637190.186562441,1948230.466543662|5324.876867362019,-1786.8077527092069,-1703.7360083510364|0,0,0|0,0,0|0,0,0|-0.999998101066713,-0.0019488103930156587,0|9.765489414432459
9788|-3491715.9591632765,-7638345.977359918,1947127.2073662423|5326.283548087011,-1783.7323022092253,-1704.5202675365795|0,0,0|0,0,0|0,0,0|-0.9999981006786809,-0.0019490094947653038,0|9.765628844130086
9789|-3488265.8454855047,-7639500.245320917,1946022.991785778|5327.689715970662,-1780.6544693819428,-1705.3045708444067|0,0,0|0,0,0|0,0,0|-0.9999981002906091,-0.0019492085965148718,0|9.765768273882914
9790|-3484813.4173292834,-7640652.9878568165,1944917.818809429|5329.095369812161,-1777.574251055863,-1706.0889181511143|0,0,0|0,0,0|0,0,0|-0.9999980999024977,-0.0019494076982643626,0|9.765907703690939
9791|-3481358.672562672,-7641804.202372517,1943811.687443207|5330.500508406291,-1774.4916440546622,-1706.8733093322044|0,0,0|0,0,0|0,0,0|-0.9999980995143466,-0.001949606800013776,0|9.766047133554162
9792|-3477944.8366658306,-7642939.524675209,1942718.4412516507|5331.887575959164,-1771.4452224581705,-1707.6479385559571|0,0,0|0,0,0|0,0,0|-0.9999980991261559,-0.001949805901763112,0|9.766186563472584
9793|-3474485.4813007787,-7644087.694520696,1941610.402130079|5333.291686903574,-1768.3578585161765,-1708.4324165634084|0,0,0|0,0,0|0,0,0|-0.9999980987379256,-0.001950005003512371,0|9.766325993446204
9794|-3471023.802947227,-7645234.328554354,1940501.4016423032|5334.695278973593,-1765.2680963810562,-1709.216938066715|0,0,0|0,0,0|0,0,0|-0.9999980983496556,-0.0019502041052615526,0|9.766465423475022
9795|-3467559.799467247,-7646379.424155082,1939391.4387897816|5336.098350946266,-1762.1759328572089,-1710.001502936958|0,0,0|0,0,0|0,0,0|-0.999998097961346,-0.001950403207010657,0|9.766604853559038
9796|-3464093.4687214233,-7647522.978695228,1938280.5125728324|5337.500901594156,-1759.0813647441923,-1710.7861110440995|0,0,0|0,0,0|0,0,0|-0.9999980975729966,-0.001950602308759684,0|9.76674428369825
9797|-3460581.435567065,-7648679.254896242,1937154.7172514757|5338.920451724434,-1755.9456613874083,-1711.5805706693614|0,0,0|0,0,0|0,0,0|-0.9999980971846076,-0.0019508014105086337,0|9.766883713892662
9798|-3457110.4147074046,-7649819.700060042,1936041.8492286126|5340.321949467221,-1752.846244317371,-1712.3652653920258|0,0,0|0,0,0|0,0,0|-0.999998096796179,-0.001951000512257506,0|9.76702314414227
9799|-3453637.060127912,-7650958.596207696,1934928.014822872|5341.722922160374,-1749.7444129874261,-1713.1500029530555|0,0,0|0,0,0|0,0,0|-0.9999980964077108,-0.001951199614006301,0|9.767162574447077
9800|-3450161.3696831847,-7652095.940685114,1933813.2130299755|5343.123368558362,-1746.640164177566,-1713.9347832178942|0,0,0|0,0,0|0,0,0|-0.9999980960192029,-0.0019513987157550186,0|9.767302004807084
9801|-3446683.3412263677,-7653231.730831571,1932697.442844511|5344.523287411097,-1743.5334946629184,-1714.719606050842|0,0,0|0,0,0|0,0,0|-0.9999980956306553,-0.001951597817503659,0|9.767385879666733
9802|-3443202.9726091307,-7654365.96397971,1931580.7032599219|5345.922677463936,-1740.4244012137058,-1715.5044713150587|0,0,0|0,0,0|0,0,0|-0.9999980952420682,-0.0019517969192522219,0|9.76746975458158
9803|-3439720.261681661,-7655498.637455512,1930462.993268503|5347.321537457674,-1737.3128805952454,-1716.2893788725619|0,0,0|0,0,0|0,0,0|-0.9999980948534414,-0.0019519960210007074,0|9.767553629551625
9804|-3436235.2062926763,-7656629.748578301,1929344.3118614058|5348.719866128512,-1734.1989295679405,-1717.0743285842195|0,0,0|0,0,0|0,0,0|-0.999998094464775,-0.0019521951227491154,0|9.76763750457687
9805|-3432747.8042894364,-7657759.294660705,1928224.6580286382|5350.11766220806,-1731.0825448872756,-1717.859320309746|0,0,0|0,0,0|0,0,0|-0.9999980940760689,-0.0019523942244974463,0|9.767721379657312
9806|-3429258.053517744,-7658887.273008661,1927104.0307590656|5351.514924423311,-1727.9637233038188,-1718.6443539076972|0,0,0|0,0,0|0,0,0|-0.9999980936873232,-0.0019525933262456998,0|9.767805254792949
9807|-3425765.951821921,-7660013.6809214,1925982.4290404012|5352.911651496644,-1724.8424615631861,-1719.4294292354728|0,0,0|0,0,0|0,0,0|-0.9999980932985378,-0.0019527924279938759,0|9.767889129983786
9808|-3422227.8014603825,-7661152.566159488,1924845.8134672982|5354.325291128894,-1721.679694615492,-1720.2243603732777|0,0,0|0,0,0|0,0,0|-0.9999980929097129,-0.0019529915297419745,0|9.767973005229821
9809|-3418687.2365823546,-7662289.8358631255,1923708.1968395917|5355.738379506722,-1718.5144193958542,-1721.019333992839|0,0,0|0,0,0|0,0,0|-0.9999980925208483,-0.0019531906314899958,0|9.768056880531054
9810|-3415188.010202946,-7663411.47669886,1922583.641238162|5357.13347995045,-1715.3857563172967,-1721.8045346732988|0,0,0|0,0,0|0,0,0|-0.999998092131944,-0.0019533897332379394,0|9.768140755887485
9811|-3411686.424208176,-7664531.536160599,1921458.1071016197|5358.52804006279,-1712.2546399326404,-1722.5897764977906|0,0,0|0,0,0|0,0,0|-0.9999980917430001,-0.0019535888349858054,0|9.76828018685467
9812|-3408182.4764351053,-7665650.011513617,1920331.5934119262|5359.922058542673,-1709.1210669626037,-1723.375059317817|0,0,0|0,0,0|0,0,0|-0.9999980913540166,-0.001953787936733594,0|9.768419617877052
9813|-3404676.1647193497,-7666766.900016398,1919204.0991498963|5361.315534084336,-1705.985034122916,-1724.1603829836986|0,0,0|0,0,0|0,0,0|-0.9999980909649934,-0.0019539870384813053,0|9.768559048954632
9814|-3401123.613440061,-7667896.130086048,1918061.511131038|5362.725873568805,-1702.807291323184,-1724.9555646559559|0,0,0|0,0,0|0,0,0|-0.9999980905759305,-0.0019541861402289393,0|9.76869848008741
9815|-3397568.6342803044,-7669023.727708955,1916917.9157660461|5364.135653748113,-1699.6270199813284,-1725.7507878890858|0,0,0|0,0,0|0,0,0|-0.999998090186828,-0.0019543852419764956,0|9.768837911275389
9816|-3394055.1584469685,-7670135.799230372,1915787.4490563984|5365.527478904219,-1696.483525991047,-1726.5362341903112|0,0,0|0,0,0|0,0,0|-0.9999980897976858,-0.0019545843437239743,0|9.768977342518564
9817|-3390539.3099448425,-7671246.272797889,1914655.9976605996|5366.91875581854,-1693.3375588614194,-1727.321720722865|0,0,0|0,0,0|0,0,0|-0.999998089408504,-0.001954783445471376,0|9.769116773816938
9818|-3387021.0866023707,-7672355.145635603,1913523.5605537035|5368.3094831614635,-1690.1891152830467,-1728.1072473310503|0,0,0|0,0,0|0,0,0|-0.9999980890192826,-0.0019549825472186997,0|9.769256205170507
9819|-3383412.4407633953,-7673490.076124732,1912361.78846206|5369.734406939469,-1686.959387057278,-1728.912453531232|0,0,0|0,0,0|0,0,0|-0.9999980886300215,-0.001955181648965946,0|9.769395636579276
9820|-3379889.4017123426,-7674595.6989541985,1911227.35214626|5371.124017308276,-1683.8059185134282,-1729.698060810733|0,0,0|0,0,0|0,0,0|-0.9999980882407208,-0.001955380750713115,0|9.769535068043242
9821|-3376363.981243385,-7675699.712614756,1910091.9270119169|5372.513074054404,-1680.649963479244,-1730.4837076875067|0,0,0|0,0,0|0,0,0|-0.9999980878513804,-0.0019555798524602064,0|9.769674499562406
9822|-3372792.0645355536,-7676815.884111097,1908941.3005739308|5373.918928583401,-1677.4520222943195,-1731.2792153287573|0,0,0|0,0,0|0,0,0|-0.9999980874620005,-0.00195577895420722,0|9.76981393113677
9823|-3369217.7020088984,-7677930.400166178,1907789.6583171159|5375.324212774493,-1674.251525193437,-1732.0747632307998|0,0,0|0,0,0|0,0,0|-0.9999980870725809,-0.0019559780559541564,0|9.76995336276633
9824|-3365685.064490446,-7679029.528993712,1906651.2357341836|5376.711586579858,-1671.0880282347212,-1732.8605289066413|0,0,0|0,0,0|0,0,0|-0.9999980866831216,-0.0019561771577010154,0|9.770092794451088
9825|-3362150.0367822032,-7680127.037325017,1905511.8201817311|5378.098401303417,-1667.9220313528765,-1733.6463335259016|0,0,0|0,0,0|0,0,0|-0.9999980862936227,-0.0019563762594477967,0|9.770232226191043
9826|-3358568.3838018095,-7681236.610606195,1904357.1492115539|5379.501980202618,-1664.7139090906217,-1734.4420002101779|0,0,0|0,0,0|0,0,0|-0.9999980859040842,-0.0019565753611945004,0|9.770371657986198
9827|-3354984.2759984755,-7682344.516775887,1903201.4581576227|5380.904983126997,-1661.5032170995853,-1735.2377064746863|0,0,0|0,0,0|0,0,0|-0.9999980855145061,-0.0019567744629411265,0|9.77051108983655
9828|-3351442.0046716603,-7683437.1058379775,1902059.032571764|5382.2900982765,-1658.3296375347047,-1736.0236278848279|0,0,0|0,0,0|0,0,0|-0.9999980851248883,-0.001956973564687675,0|9.7706505217421
9829|-3347853.0107914195,-7684541.689588055,1900901.3107483329|5383.691952108658,-1655.1138274494217,-1736.8194123019025|0,0,0|0,0,0|0,0,0|-0.9999980847352308,-0.001957172666434146,0|9.770789953702847
9830|-3344261.5553060407,-7685644.597379143,1899742.565623286|5385.093225675891,-1651.8954371986188,-1737.6152357741114|0,0,0|0,0,0|0,0,0|-0.9999980843455336,-0.001957371768180539,0|9.77092938571879
9831|-3340712.0203479854,-7686732.241065014,1898597.120508859|5386.476628592168,-1648.714244154279,-1738.401272425669|0,0,0|0,0,0|0,0,0|-0.9999980839557968,-0.001957570869926855,0|9.771068817789935
9832|-3337071.250426648,-7687845.373172322,1897422.0011493154|5387.894026225095,-1645.4509021790604,-1739.20699916903|0,0,0|0,0,0|0,0,0|-0.9999980835660204,-0.0019577699716730934,0|9.771208249916276
9833|-3333516.8418363216,-7688929.691631961,1896274.5293761368|5389.2762757938835,-1642.264595229318,-1739.9931120825383|0,0,0|0,0,0|0,0,0|-0.9999980831762043,-0.001957969073419254,0|9.771347682097813
9834|-3329915.547702988,-7690025.886607779,1895111.692931353|5390.67522103046,-1639.0358812713052,-1740.7890895059052|0,0,0|0,0,0|0,0,0|-0.9999980827863486,-0.0019581681751653372,0|9.77148711433455
9835|-3326311.780613592,-7691120.390706417,1893947.827788999|5392.0735787362855,-1635.8045696173606,-1741.585105081379|0,0,0|0,0,0|0,0,0|-0.9999980823964533,-0.0019583672769113427,0|9.771626546626482
9836|-3322750.074898078,-7692199.719769601,1892797.320565031|5393.454094631993,-1632.6105974599122,-1742.3713305716583|0,0,0|0,0,0|0,0,0|-0.9999980820065183,-0.0019585663786572706,0|9.771765978973615
9837|-3319096.8184449403,-7693304.314210841,1891617.007068486|5394.868525660253,-1629.3341390924377,-1743.177249947013|0,0,0|0,0,0|0,0,0|-0.9999980816165437,-0.001958765480403121,0|9.771905411375943
9838|-3315530.2166406093,-7694380.2883957,1890464.4624974586|5396.247873726767,-1626.1350182686956,-1743.963549882495|0,0,0|0,0,0|0,0,0|-0.9999980812265294,-0.0019589645821488934,0|9.77204484383347
9839|-3311916.565569126,-7695468.019818757,1889296.484458339|5397.643873866854,-1622.8933127338944,-1744.7597157415285|0,0,0|0,0,0|0,0,0|-0.9999980808364756,-0.0019591636838945884,0|9.772184276346195
9840|-3308300.430155372,-7696554.045259599,1888127.4722956894|5399.039279078829,-1619.6489918379157,-1745.5559188161012|0,0,0|0,0,0|0,0,0|-0.999998080446382,-0.0019593627856402058,0|9.772323708914119
9841|-3304681.808112275,-7697638.361667079,1886957.4249180218|5400.434087863565,-1616.4020520226493,-1746.3521589143502|0,0,0|0,0,0|0,0,0|-0.9999980800562489,-0.001959561887385745,0|9.772463141537237
9842|-3301060.6971513582,-7698720.965982439,1885786.3412326386|5401.828298716543,-1613.1524897245104,-1747.1484358430332|0,0,0|0,0,0|0,0,0|-0.9999980796660761,-0.0019597609891312067,0|9.772602574215556
9843|-3297437.094982783,-7699801.855139289,1884614.2201456432|5403.221910127848,-1609.9003013744514,-1747.9447494075248|0,0,0|0,0,0|0,0,0|-0.9999980792758637,-0.0019599600908765907,0|9.772742006949072
9844|-3293810.9993152954,-7700881.02606361,1883441.0605619235|5404.61492058216,-1606.645483397914,-1748.7410994118188|0,0,0|0,0,0|0,0,0|-0.9999980788856117,-0.001960159192621897,0|9.772881439737784
9845|-3290182.4078562846,-7701958.475673717,1882266.8613851687|5406.007328558723,-1603.3880322148632,-1749.5374856585142|0,0,0|0,0,0|0,0,0|-0.99999807849532,-0.001960358294367126,0|9.773020872581695
9846|-3286551.318311762,-7703034.200880244,1881091.6215178594|5407.399132531341,-1600.1279442397563,-1750.3339079488144|0,0,0|0,0,0|0,0,0|-0.9999980781049885,-0.001960557396112277,0|9.773160305480802
9847|-3282917.7283863677,-7704108.198586141,1879915.339861269|5408.790330968351,-1596.8652158815353,-1751.1303660825224|0,0,0|0,0,0|0,0,0|-0.9999980777146175,-0.0019607564978573505,0|9.77329973843511
9848|-3279281.6357833873,-7705180.4656866435,1878738.0153154708|5410.1809223326145,-1593.5998435436356,-1751.9268598580347|0,0,0|0,0,0|0,0,0|-0.9999980773242068,-0.001960955599602346,0|9.773439171444613
9849|-3275643.03820474,-7706250.999069264,1877559.646779328|5411.570905081503,-1590.331823623954,-1752.7233890723387|0,0,0|0,0,0|0,0,0|-0.9999980769337564,-0.001961154701347264,0|9.773578604509314
9850|-3272001.933350986,-7707319.795613769,1876380.2331504973|5412.9602776668735,-1587.0611525148497,-1753.5199535210047|0,0,0|0,0,0|0,0,0|-0.9999980765432664,-0.001961353803092104,0|9.773718037629214
9851|-3268313.3203350483,-7708400.014843909,1875185.1932049876|5414.3661799017855,-1583.7473985669885,-1754.3263877776578|0,0,0|0,0,0|0,0,0|-0.9999980761527368,-0.0019615529048368665,0|9.773857470804309
9852|-3264712.1926136967,-7709452.165668696,1874018.2661993855|5415.737186126857,-1580.5118422701096,-1755.1131872966002|0,0,0|0,0,0|0,0,0|-0.9999980757621676,-0.001961752006581551,0|9.773996904034604
9853|-3261018.4914593617,-7710528.852433856,1872821.1046591874|5417.141845062698,-1577.1927021252031,-1755.9196918416178|0,0,0|0,0,0|0,0,0|-0.9999980753715587,-0.001961951108326158,0|9.774136337320096
9854|-3257367.3034018087,-7711590.64865092,1871637.486648205|5418.5287537819695,-1573.911357138766,-1756.7163955783594|0,0,0|0,0,0|0,0,0|-0.9999980749809102,-0.001962150210070687,0|9.774275770660784
9855|-3253713.5965233594,-7712650.692272924,1870452.8180010587|5419.915044494314,-1570.6273427964718,-1757.5131335032913|0,0,0|0,0,0|0,0,0|-0.999998074590222,-0.0019623493118151383,0|9.774415204056671
9856|-3250012.214134851,-7713722.0344298035,1869252.452507731|5421.317818790539,-1567.3000623513617,-1758.319742304906|0,0,0|0,0,0|0,0,0|-0.9999980741994943,-0.001962548413559512,0|9.774554637507755
9857|-3246398.617072583,-7714765.509055321,1868080.324358732|5422.685765566128,-1564.0512914743542,-1759.1067110640897|0,0,0|0,0,0|0,0,0|-0.9999980738087269,-0.001962747515303808,0|9.774694071014038
9858|-3242692.1231351714,-7715833.286645264,1866877.8260162438|5424.087280540648,-1560.718587908955,-1759.9133879992787|0,0,0|0,0,0|0,0,0|-0.9999980734179198,-0.0019629466170480257,0|9.774833504575517
9859|-3239028.286660215,-7716886.266322966,1865688.9306838794|5425.4710756345485,-1557.423826518188,-1760.710260942069|0,0,0|0,0,0|0,0,0|-0.9999980730270731,-0.001963145718792166,0|9.774972938192192
9860|-3235361.919785301,-7717937.477451562,1864498.979141612|5426.854244737193,-1554.1263774647941,-1761.5071669905549|0,0,0|0,0,0|0,0,0|-0.9999980726361868,-0.001963344820536228,0|9.775112371864067
9861|-3231647.7093029884,-7718999.861780721,1863293.2598486787|5428.253850723522,-1550.785477771993,-1762.3139448812133|0,0,0|0,0,0|0,0,0|-0.9999980722452608,-0.0019635439222802126,0|9.775251805591138
9862|-3227976.243373626,-7720047.5042496575,1862101.179464359|5429.635755229781,-1547.4826090853553,-1763.1109168803753|0,0,0|0,0,0|0,0,0|-0.9999980718542952,-0.001963743024024119,0|9.775391239373407
9863|-3224302.2400697237,-7721093.368485624,1860908.039505851|5431.01702887765,-1544.177041666034,-1763.90792131693|0,0,0|0,0,0|0,0,0|-0.9999980714632899,-0.001963942125767948,0|9.775530673210874
9864|-3220580.291773265,-7722150.330022653,1859699.0890029573|5432.414711033254,-1540.827912087263,-1764.7147981250325|0,0,0|0,0,0|0,0,0|-0.9999980710722449,-0.0019641412275116987,0|9.775670107103537
9865|-3216855.738282631,-7723205.462477487,1858489.050292524|5433.811743295645,-1537.4760091209173,-1765.5217077111606|0,0,0|0,0,0|0,0,0|-0.9999980706811603,-0.001964340329255372,0|9.775809541051398
9866|-3213174.046090094,-7724245.928410181,1857292.6986316214|5435.1910988634345,-1534.1622564078148,-1766.318808886212|0,0,0|0,0,0|0,0,0|-0.9999980702900361,-0.001964539430998967,0|9.775948975054456
9867|-3209489.8071863516,-7725284.603058489,1856095.28288458|5436.569816988615,-1530.8457900915898,-1767.115941584685|0,0,0|0,0,0|0,0,0|-0.9999980698988722,-0.0019647385327424844,0|9.776088409112711
9868|-3205757.487409133,-7726334.272920371,1854881.9992048468|5437.964905341389,-1527.4856118913394,-1767.922947301043|0,0,0|0,0,0|0,0,0|-0.9999980695076687,-0.001964937634485924,0|9.776227843226167
9869|-3202022.5528586167,-7727382.10025769,1853667.6226835547|5439.359337005045,-1524.122645016516,-1768.7299848462737|0,0,0|0,0,0|0,0,0|-0.9999980691164255,-0.0019651367362292856,0|9.776367277394817
9870|-3198330.5967947235,-7728415.336929286,1852466.9815574172|5440.73611699286,-1520.7979482889036,-1769.5272114819265|0,0,0|0,0,0|0,0,0|-0.9999980687251427,-0.0019653358379725693,0|9.776506711618664
9871|-3194636.0846625417,-7729446.769134622,1851265.2718137223|5442.1122528596825,-1517.4705229956135,-1770.3244687026033|0,0,0|0,0,0|0,0,0|-0.9999980683338203,-0.001965534939715775,0|9.77664614589771
9872|-3190893.3552906755,-7730489.093680338,1850047.6365044024|5443.5047202477,-1514.0992352580029,-1771.1315995163686|0,0,0|0,0,0|0,0,0|-0.9999980679424583,-0.001965734041458903,0|9.776785580231952
